scrape_date,brand,company,product_name,sku_id,price,final_price,retailer,channel,promo_type,original_price,discount%,promo_text,province,city,pack_size,variant,promo_start,promo_end,sales,market_share
2026-05-29,Wings,Wings Group,(1 DUS) Mie Sedaap Instant Goreng & Kuah 1 Karton Isi 40 Pcs - All Varian Mie Sedaap - Pangan Sejahtera,SKU-2E7DB398,200000,200000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,200000,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,15,0.0005
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 1 dus | Mie Goreng Sedaap,SKU-40367CCC,200000,200000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,200000,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,1 DUS MIE INSTAN SEDAP MIE SEDAAP GORENG / KUAH  Makanan Instan Praktis & Lezat untuk Berbagai Kesempatan - Food,SKU-FCC240E5,146788,146788,Toko Kelontong Digital,Tokopedia,Wholesale Promo,146788,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,SEDAAP MIE SELECTION KOREAN SPICY CHICKEN/SOUP,SKU-FC105CD7,33500,33500,Toko Kelontong Digital,Tokopedia,Regular,33500,0.0,-,Jawa Barat,Bogor,Satuan,Spicy / Korean,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,MIE SEDAP GORENG 1DUS ISI 40pcs,SKU-5AD9AF6F,142999,142999,Supermarket Online,Tokopedia,Wholesale Promo,142999,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap Soto 1 Dus Isi 40pcs,SKU-BF81A185,129900,129900,Toko Grosir Sembako,Tokopedia,Wholesale Promo,129900,0.0,Harga Grosir,Banten,Tangerang,Grosir,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap goreng isi 20 pcs,SKU-6A8B4A47,75000,75000,Toko Kelontong Digital,Tokopedia,Bundling Promo,75000,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa 1 Dus isi 40pcs,SKU-106294E6,160000,160000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,160000,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Laksa,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Wings,Wings Group,Hans Mie sedaap Goreng Original 1 dus,SKU-08A2D58D,134400,134400,Toko Grosir Sembako,Tokopedia,Wholesale Promo,134400,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,AGEN SKINCARE VIRAL - [ 1 KARTON ] Mie Sedaap Goreng / Mie Goreng Instan 1dus isi 40bungkus,SKU-DE0BE442,160000,160000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,160000,0.0,Harga Grosir,Sumatera Utara,Medan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,26,0.0009
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Goreng Sedap Isi 40 Bungkus Jelas Terasa Sedapnya,SKU-366DDB00,140000,140000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,140000,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,60,0.002
2026-05-29,Wings,Wings Group,sedaap mie goreng 90 grx40bks (karton) Noodles Food Instan Bawang,SKU-E9E22110,160000,160000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,160000,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,14,0.0005
2026-05-29,Wings,Wings Group,ATIKA BEAUTY SHOP -  [ 1 KARTON ] Mie Sedaap Goreng / Mie Goreng Instan 1dus isi 40bungkus,SKU-96EDE798,160000,160000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,160000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,29,0.001
2026-05-29,Wings,Wings Group,Mie sedaapp kuah/ sedaap soto/ ayam bawang/ kari spesial,SKU-077A2F4C,134500,134500,Supermarket Online,Tokopedia,Regular,134500,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Soto,2026-05-01,2026-05-31,10,0.0003
2026-05-29,Wings,Wings Group,Promo 1Karton Mie Sedaap Goreng SOTO Ayam Bawang isi 40Pcs Makanan Instan Enak dan Praktis,SKU-BB0B7235,142000,142000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,142000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,[10pcs] Mie Sedap Goreng 90 gram Mie Instant 1 Bungkus isi 10 pcs Mie Sedaap Goreng 90g,SKU-2782A194,39040,39040,Official Store,Tokopedia,Bundling Promo,39040,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,21,0.0007
2026-05-29,Wings,Wings Group,1 Dus/ Karton Mie Sedaap Goreng | Sedaap Mie Instan Goreng Bag 90 gr x40 [ viralglowing ],SKU-C828FE39,139900,139900,Supermarket Online,Tokopedia,Wholesale Promo,139900,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,LEBIH HEMAT 10 PCS MIE SEDAAP GORENG INSTAN Noodles,SKU-2957BA89,35000,35000,Toko Kelontong Digital,Tokopedia,Bundling Promo,35000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Mie Sedaap Instant 1 Karton Isi 40 Enak Baru  Mie Sedaap Enak FREE  PACKING BABLE WRAB,SKU-92B94E6B,148900,148900,Retail Express,Tokopedia,Wholesale Promo,148900,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,ekomie40pcs mie goreng instan harga ekonomis rasa mantab Food Noodles,SKU-6E6C7D8C,80000,80000,Mitra Distributor,Tokopedia,Regular,80000,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Intermi Goreng 1 dus isi 40 pcs,SKU-684EE5C2,60000,60000,Official Store,Tokopedia,Wholesale Promo,60000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,1 Dus Mie Gaga 1000 Goreng & Soto Mie 50gr,SKU-4FF2C4DF,62400,62400,Toko Kelontong Digital,Tokopedia,Wholesale Promo,62400,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Soto,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Bumbu Kaldu Ayam Penyedap Rasa 250g,SKU-7E761597,18100,18100,Toko Grosir Sembako,Tokopedia,Regular,18100,0.0,-,Jawa Tengah,Magelang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,1 Dus Mie Instan Kuah dan Goreng Varian Lengkap Mie Instan Kuah Goreng Varian Tersedia Beberapa Varian Mie Tertera Harga 1 Dus,SKU-C889A18B,142000,142000,Retail Express,Tokopedia,Wholesale Promo,142000,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,750,0.025
2026-05-29,Wings,Wings Group,1KARTON / 40PCS EKOMI MIE INSTAN RASA GORENG,SKU-A12C3904,66175,66175,Toko Kelontong Digital,Tokopedia,Wholesale Promo,66175,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,MIX INTERMIE 20 PCS PAKET MIE INSTAN GORENG PEDAS & ORIGINAL INDOFOOD INTERMI,SKU-EBAA848E,40000,40000,Retail Express,Tokopedia,Bundling Promo,40000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,PAKET SEDAAP MIE,SKU-AC96C564,33000,33000,Toko Grosir Sembako,Tokopedia,Regular,33000,0.0,-,Jawa Barat,Bogor,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,MIE REBUS UNTUK MIE GORENG,SKU-3E24FD4A,25000,25000,Toko Kelontong Digital,Tokopedia,Regular,25000,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Mie Sarimi Isi 2 Mi Goreng Semua Rasa - 24 Pcs,SKU-6177BB26,87000,87000,Toko Kelontong Digital,Tokopedia,Regular,87000,0.0,-,Jawa Timur,Malang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,50,0.0017
2026-05-29,Wings,Wings Group,Sedap Goreng 1 Dus Isi 40pcs - Snack Makanan Ringan - Food Camilan Cemilan Pedas,SKU-99C6FA66,124999,124999,Toko Grosir Sembako,Tokopedia,Wholesale Promo,124999,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Goreng Spesial,2026-05-01,2026-05-31,17,0.0006
2026-05-29,Wings,Wings Group,Mie Sakura Goreng harga Grosir perkarton (1 karton isi 40 bks),SKU-64942D71,80000,80000,Mitra Distributor,Tokopedia,Wholesale Promo,80000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Sedaap Kecap Manis Kedelai Hitam Special Pouch 725gx 2 pcs,SKU-073B94F9,68100,68100,Toko Grosir Sembako,Tokopedia,Bundling Promo,68100,0.0,Beli Banyak Lebih Murah,Jawa Timur,Sidoarjo,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,9000,0.3001
2026-05-29,Wings,Wings Group,108pcs/6rtg bumbu Kaldu sedaap (ecer 500 dpt 108pcs/6rtg),SKU-D37B42D1,33999,33999,Toko Kelontong Digital,Tokopedia,Regular,33999,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,32 Sachet bumbu kaldu sedaap (2 renteng) - instant Penyedap,SKU-8CEB597A,17550,17550,Supermarket Online,Tokopedia,Regular,17550,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Goreng Sedap Isi 40,SKU-E12429F3,149900,149900,Toko Kelontong Digital,Tokopedia,Wholesale Promo,149900,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Mie Sedaap Singapore Spicy Laksa (1 dus 40 pcs),SKU-2959672A,135000,135000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,135000,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Laksa,2026-05-01,2026-05-31,50,0.0017
2026-05-29,Wings,Wings Group,Mie Sedaap goreng isi 10 pcs,SKU-AB8E778D,42000,42000,Toko Grosir Sembako,Tokopedia,Bundling Promo,42000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,30,0.001
2026-05-29,Wings,Wings Group,Mie Sedap Korea Goreng Dus isi 40 pcs / 8 pack x 5 pcs Korean Spicy Chicken Selection mi instan noodle sedaap,SKU-52109B81,139500,139500,Toko Kelontong Digital,Tokopedia,Wholesale Promo,139500,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Spicy / Korean,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,Mie Sedap Soto 1 Dus 40 pcs,SKU-6E5B634E,137000,137000,Supermarket Online,Tokopedia,Wholesale Promo,137000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Soto,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,10 bks MI SEDAAP KUAH DAN GORENG ALL VARIAN RASA || ISI 10 KUAH MIX RASA || ISI 10 MI GORENG || Boleh request rasa dipesan opsional waktu co // JATENG,SKU-DD95400D,33680,33680,Mitra Distributor,Tokopedia,Bundling Promo,33680,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Goreng Spesial,2026-05-01,2026-05-31,21,0.0007
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng isi 5 bungkus / Mie Instan goreng / mie sedaap kuah soto,SKU-8E006104,18000,18000,Toko Grosir Sembako,Tokopedia,Bundling Promo,18000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Soto,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Sedaap Baked Mie Instan Soto 76 gr x 12 pcs,SKU-69E258B9,50300,50300,Toko Kelontong Digital,Tokopedia,Bundling Promo,50300,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Sedaap Mie Goreng 90 Gr,SKU-724F4882,3410,3410,Retail Express,Tokopedia,Regular,3410,0.0,-,Jawa Barat,Depok,Satuan,Goreng Spesial,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Toko MishaMasha_NEW,SKU-A25C0D64,149990,149990,Retail Express,Tokopedia,Regular,149990,0.0,-,Banten,Tangerang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,13,0.0004
2026-05-29,Wings,Wings Group,KZ- Kuah SEDAP MIE INSTAN SOTO 1DUS,SKU-27572A7D,130000,130000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,130000,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Soto,2026-05-01,2026-05-31,17,0.0006
2026-05-29,Wings,Wings Group,FATIKA BEAUTY SHOP -  [ 1 KARTON ] Mie Sedaap Goreng / Mie Goreng Instan 1dus isi 40bungkus,SKU-070FE8AD,284000,284000,Supermarket Online,Tokopedia,Wholesale Promo,284000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,10,0.0003
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Ayam Jerit 75g x6,SKU-DFAE7572,44600,44600,Retail Express,Tokopedia,Regular,44600,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,"Mie Sedaap Soto 20 Bungkus - Makanan Siap Saji - Food, Noodles",SKU-5EE5BD44,72000,72000,Toko Kelontong Digital,Tokopedia,Regular,72000,0.0,-,Jawa Barat,Depok,Satuan,Soto,2026-05-01,2026-05-31,29,0.001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Korean Cheese Buldak 86gr x 20,SKU-7EEDA3AC,92400,92400,Mitra Distributor,Tokopedia,Regular,92400,0.0,-,Jawa Timur,Malang,Satuan,Spicy / Korean,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Sedaap Mie Sedaap Goreng Per Isi 10 - Mie Instan Rasa Goreng Lezat dan Sedap,SKU-78E819FC,31000,31000,Mitra Distributor,Tokopedia,Bundling Promo,31000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Kari Spesial 81g x3,SKU-F80342FE,25800,25800,Retail Express,Tokopedia,Bundling Promo,25800,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Kari,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Korean Cheese Buldak 86gr x 5,SKU-32D5D700,28400,28400,Official Store,Tokopedia,Bundling Promo,28400,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bandung,Bundling,Spicy / Korean,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,MIE SEDAAP KUAH ALL VARIANT / MIE INSTANT / MI / KUAH / SEDAP - 1PCS \ 5PCS(GROSIR),SKU-61AC3C0D,3000,3000,Toko Grosir Sembako,Tokopedia,Bundling Promo,3000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Wings,Wings Group,10 bungkus Mie Sedaap Goreng Mie Instan,SKU-1EFE3275,32999,32999,Retail Express,Tokopedia,Regular,32999,0.0,-,Banten,Tangerang Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,TERLARIS MIE SEDAAP GORENG / SOTO 1 DUS ISI 40 BUNGKUS / MIE INSTAN/ Meyzha shoopp,SKU-CDDB5D37,143400,143400,Mitra Distributor,Tokopedia,Wholesale Promo,143400,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Soto,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,mie sedaap kari spesial 1 karton isi 40 bungkus,SKU-3C06A109,140500,140500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,140500,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Kari,2026-05-01,2026-05-31,70,0.0023
2026-05-29,Wings,Wings Group,12 Pcs Mie Sedaap Baked Instan Soto & Goreng,SKU-B270F2E1,37900,37900,Mitra Distributor,Tokopedia,Bundling Promo,37900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Isi 40 - All Varian,SKU-79190662,145000,145000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Mie Sedaap rasa Kari Spesial 75  gr 1 dus isi 40 pcs,SKU-764D5058,145000,145000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Kari,2026-05-01,2026-05-31,6,0.0002
2026-05-29,Wings,Wings Group,1 DUS MIE SEDAP VARIAN SOTO DAN GORENG ISI 40 bungkus,SKU-62A522FD,134500,134500,Toko Kelontong Digital,Tokopedia,Wholesale Promo,134500,0.0,Harga Grosir,Banten,Tangerang,Grosir,Soto,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,1 DUS MIE SEDAAP KUAH 1 DUS ISI 40 BUNGKUS Mi Sedaap Mi Sedap,SKU-0D60861E,144705,144705,Toko Kelontong Digital,Tokopedia,Wholesale Promo,144705,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,"Mie Sedaap Rasa Soto 1 Karton Isi 40 Bungkus - Makanan Siap Saji - Noodles, Food goreng",SKU-E9543500,142500,142500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,142500,0.0,Harga Grosir,Banten,Tangerang,Grosir,Soto,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,Sedaap mie instan goreng 1 dus isi 40pcs,SKU-6EDB1D67,156000,156000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,156000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,10 Bungkus Mie Sedaap Goreng 90gr - Mie Murah Instan Food,SKU-C8984E7F,39999,39999,Toko Grosir Sembako,Tokopedia,Regular,39999,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,SEDAAP Mie Goreng & Kuah (1dus) Varian Lengkap Food Noodles Instan Ayam Pedas Kuah Iga Bawang Soto Spicy Kari Cheese,SKU-D9750B60,130500,130500,Mitra Distributor,Tokopedia,Wholesale Promo,130500,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Soto,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,MIE SEDAAP GORENG ORIGINAL DUS (ISI40),SKU-811D01E4,152000,152000,Retail Express,Tokopedia,Regular,152000,0.0,-,Jawa Tengah,Semarang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,25,0.0008
2026-05-29,Wings,Wings Group,Sedaap Cup Mie Instan Baso Bleduk 77 gr x 12 pcs(Box),SKU-00D8C48A,82100,82100,Toko Kelontong Digital,Tokopedia,Wholesale Promo,82100,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,MIE INSTAN SEDAP AYAM BAWANG 1 dus ISI 40,SKU-89499A35,125000,125000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,125000,0.0,Harga Grosir,Sumatera Utara,Medan,Grosir,Ayam Bawang,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,13 pcs mie sedap goreng  harga grosir murah ongkir,SKU-30C591E1,39000,39000,Mitra Distributor,Tokopedia,Bundling Promo,39000,0.0,Beli Banyak Lebih Murah,Banten,Tangerang Selatan,Bundling,Goreng Spesial,2026-05-01,2026-05-31,13,0.0004
2026-05-29,Wings,Wings Group,Mie sedaap goreng ala chef Devina 93gr paket 1 dus isi 40pics Instan,SKU-669061B6,195000,195000,Retail Express,Tokopedia,Wholesale Promo,195000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Wings,Wings Group,"Mie Sedaap Singapore Laksa Pedas Karton - Instan, Goreng, Makanan, Food, Kuah, Noodles",SKU-56E7532C,142500,142500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,142500,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Laksa,2026-05-01,2026-05-31,22,0.0007
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Dus Isi 40pcs,SKU-F193CE01,149000,149000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,149000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,12 PCS SEDAAP MI KUAH RASA SOTO 75g,SKU-9DAD8274,55000,55000,Toko Kelontong Digital,Tokopedia,Bundling Promo,55000,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Soto,2026-05-01,2026-05-31,22,0.0007
2026-05-29,Wings,Wings Group,Mie Sedaap goreng mie goreng per 1 KARTON isi 40 bks mie instant goreng fried noodle,SKU-46795988,140000,140000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,140000,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,8,0.0003
2026-05-29,Wings,Wings Group,MIE SEDAP 1 Karton isi 40 pcs Rasa Campur Mix,SKU-CDAAFE41,159000,159000,Official Store,Tokopedia,Wholesale Promo,159000,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,30,0.001
2026-05-29,Wings,Wings Group,Sedaap Kecap Manis Kedelai Hitam Pch 725g,SKU-E1891477,37600,37600,Retail Express,Tokopedia,Regular,37600,0.0,-,Sumatera Utara,Medan,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Cup Mie Instan Ayam Nampool 75 gr x 12 Pcs,SKU-DE87DA69,82100,82100,Retail Express,Tokopedia,Bundling Promo,82100,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,HARGA MURAH MIE SEDAAP GORENG 91GR MIE INSTANT ISI 40 / 20 / 10 MURAH MI INSTANT PROMO MURAH,SKU-8F5119B0,147240,147240,Toko Kelontong Digital,Tokopedia,Wholesale Promo,147240,0.0,Harga Grosir,Banten,Tangerang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,6,0.0002
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Kuah All Varian,SKU-E8BA614B,15000,15000,Retail Express,Tokopedia,Regular,15000,0.0,-,Jawa Barat,Bekasi,Satuan,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Sedaap Baked Mie Instant Soto 76g x6,SKU-8782DFC0,28600,28600,Retail Express,Tokopedia,Regular,28600,0.0,-,Jawa Timur,Surabaya,Satuan,Soto,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTAN GORENG pck 91g Food Noodles,SKU-4DB5D6AE,124000,124000,Retail Express,Tokopedia,Regular,124000,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,Mie instan Sedap Soto 1 dus isi 40 grosir,SKU-4D0E4588,120000,120000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,120000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Soto,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,KZ- INSTANT MIE AYAM BAWANG SEDAP 1Karton,SKU-7867A2F8,129000,129000,Retail Express,Tokopedia,Wholesale Promo,129000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Ayam Bawang,2026-05-01,2026-05-31,14,0.0005
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Bag 75gr x 40 Food,SKU-9FF1F3B0,135000,135000,Official Store,Tokopedia,Wholesale Promo,135000,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Soto,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,PROMO 1 DUS Mie Sedaap Cup Isi 12 Pcs Harga Terbaik,SKU-57B724B6,64800,64800,Toko Kelontong Digital,Tokopedia,Wholesale Promo,64800,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,7000,0.2334
2026-05-29,Wings,Wings Group,Tiza Bundanya Fatih,SKU-32493BA8,36000,36000,Supermarket Online,Tokopedia,Regular,36000,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,2,0.0001
